"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
1274,15,"AUS","Australia",11,"Western Australia",1274,"Capel","Shire","Shire",NA,NA
1275,15,"AUS","Australia",11,"Western Australia",1275,"Carnamah","Shire","Shire",NA,NA
1276,15,"AUS","Australia",11,"Western Australia",1276,"Carnarvon","Shire","Shire",NA,NA
1277,15,"AUS","Australia",11,"Western Australia",1277,"Chapman Valley","Shire","Shire",NA,NA
1278,15,"AUS","Australia",11,"Western Australia",1278,"Chittering","Shire","Shire",NA,NA
1279,15,"AUS","Australia",11,"Western Australia",1279,"Claremont","Town","Town",NA,NA
1280,15,"AUS","Australia",11,"Western Australia",1280,"Cockburn","City","City",NA,NA
1281,15,"AUS","Australia",11,"Western Australia",1281,"Collie","Shire","Shire",NA,NA
1282,15,"AUS","Australia",11,"Western Australia",1282,"Coolgardie","Shire","Shire",NA,NA
1283,15,"AUS","Australia",11,"Western Australia",1283,"Coorow","Shire","Shire",NA,NA
1284,15,"AUS","Australia",11,"Western Australia",1284,"Corrigin","Shire","Shire",NA,NA
1285,15,"AUS","Australia",11,"Western Australia",1285,"Cottesloe","Town","Town",NA,NA
1286,15,"AUS","Australia",11,"Western Australia",1286,"Cranbrook","Shire","Shire",NA,NA
1287,15,"AUS","Australia",11,"Western Australia",1287,"Cuballing","Shire","Shire",NA,NA
1288,15,"AUS","Australia",11,"Western Australia",1288,"Cue","Shire","Shire",NA,NA
1289,15,"AUS","Australia",11,"Western Australia",1289,"Cunderdin","Shire","Shire",NA,NA
1290,15,"AUS","Australia",11,"Western Australia",1290,"Dalwallinu","Shire","Shire",NA,NA
1291,15,"AUS","Australia",11,"Western Australia",1291,"Dandaragan","Shire","Shire",NA,NA
1292,15,"AUS","Australia",11,"Western Australia",1292,"Dardanup","Shire","Shire",NA,NA
1293,15,"AUS","Australia",11,"Western Australia",1293,"Denmark","Shire","Shire",NA,NA
1294,15,"AUS","Australia",11,"Western Australia",1294,"Derby-West Kimberley","Shire","Shire",NA,NA
1295,15,"AUS","Australia",11,"Western Australia",1295,"Donnybrook-Balingup","Shire","Shire",NA,NA
1296,15,"AUS","Australia",11,"Western Australia",1296,"Dowerin","Shire","Shire",NA,NA
1297,15,"AUS","Australia",11,"Western Australia",1297,"Dumbleyung","Shire","Shire",NA,NA
1298,15,"AUS","Australia",11,"Western Australia",1298,"Dundas","Shire","Shire",NA,NA
1299,15,"AUS","Australia",11,"Western Australia",1299,"East Fremantle","Town","Town",NA,NA
1300,15,"AUS","Australia",11,"Western Australia",1300,"East Pilbara","Shire","Shire",NA,NA
1301,15,"AUS","Australia",11,"Western Australia",1301,"Esperance","Shire","Shire",NA,NA
1302,15,"AUS","Australia",11,"Western Australia",1302,"Exmouth","Shire","Shire",NA,NA
1303,15,"AUS","Australia",11,"Western Australia",1303,"Fremantle","City","City",NA,NA
1304,15,"AUS","Australia",11,"Western Australia",1304,"Geraldton","City","City",NA,NA
1305,15,"AUS","Australia",11,"Western Australia",1305,"Gingin","Shire","Shire",NA,NA
1306,15,"AUS","Australia",11,"Western Australia",1306,"Gnowangerup","Shire","Shire",NA,NA
1307,15,"AUS","Australia",11,"Western Australia",1307,"Goomalling","Shire","Shire",NA,NA
1308,15,"AUS","Australia",11,"Western Australia",1308,"Gosnells","City","City",NA,NA
1309,15,"AUS","Australia",11,"Western Australia",1309,"Greenough","Shire","Shire",NA,NA
1310,15,"AUS","Australia",11,"Western Australia",1310,"Halls Creek","Shire","Shire",NA,NA
1311,15,"AUS","Australia",11,"Western Australia",1311,"Harvey","Shire","Shire",NA,NA
1312,15,"AUS","Australia",11,"Western Australia",1312,"Irwin","Shire","Shire",NA,NA
1313,15,"AUS","Australia",11,"Western Australia",1313,"Jerramungup","Shire","Shire",NA,NA
1314,15,"AUS","Australia",11,"Western Australia",1314,"Joondalup","City","City",NA,NA
1315,15,"AUS","Australia",11,"Western Australia",1315,"Kalamunda","Shire","Shire",NA,NA
1316,15,"AUS","Australia",11,"Western Australia",1316,"Kalgoorlie/Boulder","City","City",NA,NA
1317,15,"AUS","Australia",11,"Western Australia",1317,"Katanning","Shire","Shire",NA,NA
1318,15,"AUS","Australia",11,"Western Australia",1318,"Kellerberrin","Shire","Shire",NA,NA
1319,15,"AUS","Australia",11,"Western Australia",1319,"Kent","Shire","Shire",NA,NA
1320,15,"AUS","Australia",11,"Western Australia",1320,"Kojonup","Shire","Shire",NA,NA
1321,15,"AUS","Australia",11,"Western Australia",1321,"Kondinin","Shire","Shire",NA,NA
1322,15,"AUS","Australia",11,"Western Australia",1322,"Koorda","Shire","Shire",NA,NA
1323,15,"AUS","Australia",11,"Western Australia",1323,"Kulin","Shire","Shire",NA,NA
1324,15,"AUS","Australia",11,"Western Australia",1324,"Kwinana","Town","Town",NA,NA
1325,15,"AUS","Australia",11,"Western Australia",1325,"Lake Grace","Shire","Shire",NA,NA
1326,15,"AUS","Australia",11,"Western Australia",1326,"Laverton","Shire","Shire",NA,NA
1327,15,"AUS","Australia",11,"Western Australia",1327,"Leonora","Shire","Shire",NA,NA
1328,15,"AUS","Australia",11,"Western Australia",1328,"Mandurah","City","City",NA,NA
1329,15,"AUS","Australia",11,"Western Australia",1329,"Manjimup","Shire","Shire",NA,NA
1330,15,"AUS","Australia",11,"Western Australia",1330,"Meekatharra","Shire","Shire",NA,NA
1331,15,"AUS","Australia",11,"Western Australia",1331,"Melville","City","City",NA,NA
1332,15,"AUS","Australia",11,"Western Australia",1332,"Menzies","Shire","Shire",NA,NA
1333,15,"AUS","Australia",11,"Western Australia",1333,"Merredin","Shire","Shire",NA,NA
1334,15,"AUS","Australia",11,"Western Australia",1334,"Mingenew","Shire","Shire",NA,NA
1335,15,"AUS","Australia",11,"Western Australia",1335,"Moora","Shire","Shire",NA,NA
1336,15,"AUS","Australia",11,"Western Australia",1336,"Morawa","Shire","Shire",NA,NA
1337,15,"AUS","Australia",11,"Western Australia",1337,"Mosman Park","Town","Town",NA,NA
1338,15,"AUS","Australia",11,"Western Australia",1338,"Mount Magnet","Shire","Shire",NA,NA
1339,15,"AUS","Australia",11,"Western Australia",1339,"Mount Marshall","Shire","Shire",NA,NA
1340,15,"AUS","Australia",11,"Western Australia",1340,"Mukinbudin","Shire","Shire",NA,NA
1341,15,"AUS","Australia",11,"Western Australia",1341,"Mullewa","Shire","Shire",NA,NA
1342,15,"AUS","Australia",11,"Western Australia",1342,"Mundaring","Shire","Shire",NA,NA
1343,15,"AUS","Australia",11,"Western Australia",1343,"Murchison","Shire","Shire",NA,NA
1344,15,"AUS","Australia",11,"Western Australia",1344,"Murray","Shire","Shire",NA,NA
1345,15,"AUS","Australia",11,"Western Australia",1345,"n.a.3"," Unknown",NA,NA,NA
1346,15,"AUS","Australia",11,"Western Australia",1346,"Nannup","Shire","Shire",NA,NA
1347,15,"AUS","Australia",11,"Western Australia",1347,"Narembeen","Shire","Shire",NA,NA
1348,15,"AUS","Australia",11,"Western Australia",1348,"Narrogin","Town","Town",NA,NA
1349,15,"AUS","Australia",11,"Western Australia",1349,"Nedlands","City","City",NA,NA
1350,15,"AUS","Australia",11,"Western Australia",1350,"Ngaanyatjarraku","Shire","Shire",NA,NA
1351,15,"AUS","Australia",11,"Western Australia",1351,"Northampton","Shire","Shire",NA,NA
1352,15,"AUS","Australia",11,"Western Australia",1352,"Northam","Shire","Shire",NA,NA
1353,15,"AUS","Australia",11,"Western Australia",1353,"Nungarin","Shire","Shire",NA,NA
1354,15,"AUS","Australia",11,"Western Australia",1354,"Peppermint Grove","Shire","Shire",NA,NA
1355,15,"AUS","Australia",11,"Western Australia",1355,"Perenjori","Shire","Shire",NA,NA
1356,15,"AUS","Australia",11,"Western Australia",1356,"Perth","City","City",NA,NA
1357,15,"AUS","Australia",11,"Western Australia",1357,"Pingelly","Shire","Shire",NA,NA
1358,15,"AUS","Australia",11,"Western Australia",1358,"Plantagenet","Shire","Shire",NA,NA
1359,15,"AUS","Australia",11,"Western Australia",1359,"Port Hedland","Town","Town",NA,NA
1360,15,"AUS","Australia",11,"Western Australia",1360,"Quairading","Shire","Shire",NA,NA
1361,15,"AUS","Australia",11,"Western Australia",1361,"Ravensthorpe","Shire","Shire",NA,NA
1362,15,"AUS","Australia",11,"Western Australia",1362,"Rockingham","City","City",NA,NA
1363,15,"AUS","Australia",11,"Western Australia",1363,"Roebourne","Shire","Shire",NA,NA
1364,15,"AUS","Australia",11,"Western Australia",1364,"Sandstone","Shire","Shire",NA,NA
1365,15,"AUS","Australia",11,"Western Australia",1365,"Serpentine-Jarrahdale","Shire","Shire",NA,NA
1366,15,"AUS","Australia",11,"Western Australia",1366,"Shark Bay","Shire","Shire",NA,NA
1367,15,"AUS","Australia",11,"Western Australia",1367,"South Perth","City","City",NA,NA
1368,15,"AUS","Australia",11,"Western Australia",1368,"Stirling","City","City",NA,NA
1369,15,"AUS","Australia",11,"Western Australia",1369,"Subiaco","City","City",NA,NA
1370,15,"AUS","Australia",11,"Western Australia",1370,"Swan","Shire","Shire",NA,NA
1371,15,"AUS","Australia",11,"Western Australia",1371,"Tambellup","Shire","Shire",NA,NA
1372,15,"AUS","Australia",11,"Western Australia",1372,"Tammin","Shire","Shire",NA,NA
1373,15,"AUS","Australia",11,"Western Australia",1373,"Three Springs","Shire","Shire",NA,NA
1374,15,"AUS","Australia",11,"Western Australia",1374,"Toodyay","Shire","Shire",NA,NA
1375,15,"AUS","Australia",11,"Western Australia",1375,"Trayning","Shire","Shire",NA,NA
1376,15,"AUS","Australia",11,"Western Australia",1376,"Upper Gascoyne","Shire","Shire",NA,NA
1377,15,"AUS","Australia",11,"Western Australia",1377,"Victoria Park","Town","Town",NA,NA
1378,15,"AUS","Australia",11,"Western Australia",1378,"Victoria Plains","Shire","Shire",NA,NA
1379,15,"AUS","Australia",11,"Western Australia",1379,"Vincent","Town","Town",NA,NA
1380,15,"AUS","Australia",11,"Western Australia",1380,"Wagin","Shire","Shire",NA,NA
1381,15,"AUS","Australia",11,"Western Australia",1381,"Wandering","Shire","Shire",NA,NA
1382,15,"AUS","Australia",11,"Western Australia",1382,"Wanneroo","City","City",NA,NA
1383,15,"AUS","Australia",11,"Western Australia",1383,"Waroona","Shire","Shire",NA,NA
1384,15,"AUS","Australia",11,"Western Australia",1384,"West Arthur","Shire","Shire",NA,NA
1385,15,"AUS","Australia",11,"Western Australia",1385,"Westonia","Shire","Shire",NA,NA
1386,15,"AUS","Australia",11,"Western Australia",1386,"Wickepin","Shire","Shire",NA,NA
1387,15,"AUS","Australia",11,"Western Australia",1387,"Williams","Shire","Shire",NA,NA
1388,15,"AUS","Australia",11,"Western Australia",1388,"Wiluna","Shire","Shire",NA,NA
1389,15,"AUS","Australia",11,"Western Australia",1389,"Wongan-Ballidu","Shire","Shire",NA,NA
1390,15,"AUS","Australia",11,"Western Australia",1390,"Woodanilling","Shire","Shire",NA,NA
1391,15,"AUS","Australia",11,"Western Australia",1391,"Wyalkatchem","Shire","Shire",NA,NA
1392,15,"AUS","Australia",11,"Western Australia",1392,"Wyndham-East Kimberley","Shire","Shire",NA,NA
1393,15,"AUS","Australia",11,"Western Australia",1393,"Yalgoo","Shire","Shire",NA,NA
1394,15,"AUS","Australia",11,"Western Australia",1394,"Yilgarn","Shire","Shire",NA,NA
1395,15,"AUS","Australia",11,"Western Australia",1395,"York","Shire","Shire",NA,NA
